position,strand,count_1,count_2,ratio,mt_freq_t1,mt_freq_t2,pop_freq_t1,pop_freq_t2,gene,D,W,nW
44,-/-,38,38,1,6.1036979736044e-06,6.1036979736044e-06,0.999993896302026,0.999993896302026,,10,1,1
1703,b/b,516,516,1,8.28817935363123e-05,8.28817935363123e-05,0.999917118206464,0.999917118206464,,10,1,1
2889,b/b,295,295,1,4.73839711108762e-05,4.73839711108762e-05,0.999952616028889,0.999952616028889,SP_0003,10,1,1
3159,-/-,941,941,1,0.000151146836662151,0.000151146836662151,0.999848853163338,0.999848853163338,,10,1,1
3212,b/b,1762,1762,1,0.000283018837618183,0.000283018837618183,0.999716981162382,0.999716981162382,SP_0004,10,1,1
3213,+/+,1,1,1,1.60623630884326e-07,1.60623630884326e-07,0.999999839376369,0.999999839376369,SP_0004,10,1,1
5103,+/+,2,2,1,3.21247261768653e-07,3.21247261768653e-07,0.999999678752738,0.999999678752738,SP_0006,10,1,1
6075,b/b,2725,2725,1,0.000437699394159789,0.000437699394159789,0.99956230060584,0.99956230060584,SP_0006,10,1,1
6444,b/b,2740,2740,1,0.000440108748623054,0.000440108748623054,0.999559891251377,0.999559891251377,SP_0006,10,1,1
6982,b/b,278,278,1,4.46533693858427e-05,4.46533693858427e-05,0.999955346630614,0.999955346630614,SP_0006,10,1,1
7167,b/b,2213,2213,1,0.000355460095147014,0.000355460095147014,0.999644539904853,0.999644539904853,SP_0006,10,1,1
8026,b/b,1501,1501,1,0.000241096069957374,0.000241096069957374,0.999758903930043,0.999758903930043,SP_0006,10,1,1
8147,b/b,35,35,1,5.62182708095142e-06,5.62182708095142e-06,0.999994378172919,0.999994378172919,,10,1,1
8479,b/b,425,425,1,6.82650431258387e-05,6.82650431258387e-05,0.999931734956874,0.999931734956874,,10,1,1
8537,b/b,195,195,1,3.13216080224436e-05,3.13216080224436e-05,0.999968678391978,0.999968678391978,SP_0007,10,1,1
9118,-/-,17,17,1,2.73060172503355e-06,2.73060172503355e-06,0.999997269398275,0.999997269398275,,10,1,1
10242,-/-,1,1,1,1.60623630884326e-07,1.60623630884326e-07,0.999999839376369,0.999999839376369,SP_0010,10,1,1
12247,-/-,1,1,1,1.60623630884326e-07,1.60623630884326e-07,0.999999839376369,0.999999839376369,SP_0012,10,1,1
12248,b/b,13628,13628,1,0.0021889788416916,0.0021889788416916,0.997811021158308,0.997811021158308,SP_0012,10,1,1
21333,b/b,87,87,1,1.39742558869364e-05,1.39742558869364e-05,0.999986025744113,0.999986025744113,SP_0017,10,1,1
21591,-/-,163,163,1,2.61816518341452e-05,2.61816518341452e-05,0.999973818348166,0.999973818348166,SP_0017,10,1,1
21751,-/-,1,1,1,1.60623630884326e-07,1.60623630884326e-07,0.999999839376369,0.999999839376369,SP_0017,10,1,1
22368,-/-,4,4,1,6.42494523537305e-07,6.42494523537305e-07,0.999999357505476,0.999999357505476,SP_0018,10,1,1
24525,-/-,1,1,1,1.60623630884326e-07,1.60623630884326e-07,0.999999839376369,0.999999839376369,SP_0020,10,1,1
25133,+/+,55,55,1,8.83429969863794e-06,8.83429969863794e-06,0.999991165700301,0.999991165700301,SP_0021,10,1,1
25155,b/b,2368,2368,1,0.000380356757934085,0.000380356757934085,0.999619643242066,0.999619643242066,SP_0021,10,1,1
25343,b/b,3009,3009,1,0.000483316505330938,0.000483316505330938,0.999516683494669,0.999516683494669,SP_0021,10,1,1
25664,b/b,1509,1509,1,0.000242381059004448,0.000242381059004448,0.999757618940996,0.999757618940996,SP_0022,10,1,1
25809,b/b,80,80,1,1.28498904707461e-05,1.28498904707461e-05,0.999987150109529,0.999987150109529,SP_0022,10,1,1
27210,b/b,6,6,1,9.63741785305957e-07,9.63741785305957e-07,0.999999036258215,0.999999036258215,,10,1,1
27858,+/+,5,5,1,8.03118154421631e-07,8.03118154421631e-07,0.999999196881846,0.999999196881846,,10,1,1
27942,b/b,2224,2224,1,0.000357226955086742,0.000357226955086742,0.999642773044913,0.999642773044913,SP_0025,10,1,1
28022,-/-,1,1,1,1.60623630884326e-07,1.60623630884326e-07,0.999999839376369,0.999999839376369,SP_0025,10,1,1
28173,b/b,72,72,1,1.15649014236715e-05,1.15649014236715e-05,0.999988435098576,0.999988435098576,SP_0026,10,1,1
28374,b/b,2297,2297,1,0.000368952480141297,0.000368952480141297,0.999631047519859,0.999631047519859,SP_0026,10,1,1
28839,+/+,1,1,1,1.60623630884326e-07,1.60623630884326e-07,0.999999839376369,0.999999839376369,,10,1,1
31129,b/b,652,652,1,0.000104726607336581,0.000104726607336581,0.999895273392663,0.999895273392663,SP_0031,10,1,1
31185,-/-,3,3,1,4.81870892652979e-07,4.81870892652979e-07,0.999999518129107,0.999999518129107,SP_0031,10,1,1
31380,b/b,59,59,1,9.47679422217525e-06,9.47679422217525e-06,0.999990523205778,0.999990523205778,,10,1,1
31385,b/b,27,27,1,4.33683803387681e-06,4.33683803387681e-06,0.999995663161966,0.999995663161966,,10,1,1
31394,b/b,9,9,1,1.44561267795894e-06,1.44561267795894e-06,0.999998554387322,0.999998554387322,,10,1,1
31399,b/b,17,17,1,2.73060172503355e-06,2.73060172503355e-06,0.999997269398275,0.999997269398275,,10,1,1
32829,+/+,1,1,1,1.60623630884326e-07,1.60623630884326e-07,0.999999839376369,0.999999839376369,SP_0032,10,1,1
34395,b/b,980,980,1,0.00015741115826664,0.00015741115826664,0.999842588841733,0.999842588841733,SP_0033,10,1,1
35297,-/-,1,1,1,1.60623630884326e-07,1.60623630884326e-07,0.999999839376369,0.999999839376369,SP_0034,10,1,1
36381,b/b,1338,1338,1,0.000214914418123229,0.000214914418123229,0.999785085581877,0.999785085581877,SP_0035,10,1,1
37070,b/b,440,440,1,7.06743975891035e-05,7.06743975891035e-05,0.999929325602411,0.999929325602411,SP_0035,10,1,1
39734,-/-,1,1,1,1.60623630884326e-07,1.60623630884326e-07,0.999999839376369,0.999999839376369,SP_0040,10,1,1
40290,b/b,994,994,1,0.00015965988909902,0.00015965988909902,0.999840340110901,0.999840340110901,,10,1,1
40294,-/-,6,6,1,9.63741785305957e-07,9.63741785305957e-07,0.999999036258215,0.999999036258215,,10,1,1
40312,b/b,39,39,1,6.26432160448872e-06,6.26432160448872e-06,0.999993735678396,0.999993735678396,,10,1,1
40376,b/b,813,813,1,0.000130587011908957,0.000130587011908957,0.999869412988091,0.999869412988091,,10,1,1
40414,b/b,2082,2082,1,0.000334418399501167,0.000334418399501167,0.999665581600499,0.999665581600499,,10,1,1
40415,+/+,1,1,1,1.60623630884326e-07,1.60623630884326e-07,0.999999839376369,0.999999839376369,,10,1,1
41496,b/b,79,79,1,1.26892668398618e-05,1.26892668398618e-05,0.99998731073316,0.99998731073316,SP_0042,10,1,1
41630,b/b,719,719,1,0.000115488390605831,0.000115488390605831,0.999884511609394,0.999884511609394,SP_0042,10,1,1
43538,+/+,1,1,1,1.60623630884326e-07,1.60623630884326e-07,0.999999839376369,0.999999839376369,SP_0043,10,1,1
43721,b/b,73,73,1,1.17255250545558e-05,1.17255250545558e-05,0.999988274474945,0.999988274474945,SP_0043,10,1,1
43874,+/+,5,5,1,8.03118154421631e-07,8.03118154421631e-07,0.999999196881846,0.999999196881846,SP_0043,10,1,1
44538,b/b,881,881,1,0.000141509418809091,0.000141509418809091,0.999858490581191,0.999858490581191,SP_0044,10,1,1
45024,b/b,148,148,1,2.37722973708803e-05,2.37722973708803e-05,0.999976227702629,0.999976227702629,SP_0044,10,1,1
45294,b/b,1129,1129,1,0.000181344079268404,0.000181344079268404,0.999818655920732,0.999818655920732,,10,1,1
45530,b/b,344,344,1,5.52545290242082e-05,5.52545290242082e-05,0.999944745470976,0.999944745470976,SP_0045,10,1,1
45532,b/b,2455,2455,1,0.000394331013821021,0.000394331013821021,0.999605668986179,0.999605668986179,SP_0045,10,1,1
46422,b/b,1879,1879,1,0.000301811802431649,0.000301811802431649,0.999698188197568,0.999698188197568,SP_0045,10,1,1
46652,+/+,18,18,1,2.89122535591787e-06,2.89122535591787e-06,0.999997108774644,0.999997108774644,SP_0045,10,1,1
47739,b/b,1265,1265,1,0.000203188893068673,0.000203188893068673,0.999796811106931,0.999796811106931,SP_0045,10,1,1
48095,b/b,1111,1111,1,0.000178452853912486,0.000178452853912486,0.999821547146088,0.999821547146088,SP_0045,10,1,1
48284,-/-,18,18,1,2.89122535591787e-06,2.89122535591787e-06,0.999997108774644,0.999997108774644,SP_0045,10,1,1
48501,b/b,107,107,1,1.71867285046229e-05,1.71867285046229e-05,0.999982813271495,0.999982813271495,SP_0045,10,1,1
48714,b/b,2768,2768,1,0.000444606210287815,0.000444606210287815,0.999555393789712,0.999555393789712,SP_0045,10,1,1
49048,b/b,163,163,1,2.61816518341452e-05,2.61816518341452e-05,0.999973818348166,0.999973818348166,,10,1,1
49739,b/b,3720,3720,1,0.000597519906889694,0.000597519906889694,0.99940248009311,0.99940248009311,SP_0046,10,1,1
49943,-/-,333,333,1,5.34876690844806e-05,5.34876690844806e-05,0.999946512330915,0.999946512330915,SP_0046,10,1,1
49986,b/b,69,69,1,1.10830305310185e-05,1.10830305310185e-05,0.999988916969469,0.999988916969469,SP_0046,10,1,1
50369,+/+,6,6,1,9.63741785305957e-07,9.63741785305957e-07,0.999999036258215,0.999999036258215,SP_0046,10,1,1
50400,b/b,1813,1813,1,0.000291210642793283,0.000291210642793283,0.999708789357207,0.999708789357207,SP_0046,10,1,1
50787,b/b,632,632,1,0.000101514134718894,0.000101514134718894,0.999898485865281,0.999898485865281,,10,1,1
50837,b/b,3081,3081,1,0.000494881406754609,0.000494881406754609,0.999505118593245,0.999505118593245,,10,1,1
51106,b/b,495,495,1,7.95086972877415e-05,7.95086972877415e-05,0.999920491302712,0.999920491302712,SP_0047,10,1,1
51206,b/b,2027,2027,1,0.000325584099802529,0.000325584099802529,0.999674415900197,0.999674415900197,SP_0047,10,1,1
51240,-/-,2,2,1,3.21247261768653e-07,3.21247261768653e-07,0.999999678752738,0.999999678752738,SP_0047,10,1,1
52320,b/b,879,879,1,0.000141188171547323,0.000141188171547323,0.999858811828453,0.999858811828453,SP_0048,10,1,1
52443,+/+,1,1,1,1.60623630884326e-07,1.60623630884326e-07,0.999999839376369,0.999999839376369,,10,1,1
52659,b/b,495,495,1,7.95086972877415e-05,7.95086972877415e-05,0.999920491302712,0.999920491302712,SP_0049,10,1,1
52874,-/-,4,4,1,6.42494523537305e-07,6.42494523537305e-07,0.999999357505476,0.999999357505476,SP_0049,10,1,1
52876,b/b,35,35,1,5.62182708095142e-06,5.62182708095142e-06,0.999994378172919,0.999994378172919,SP_0049,10,1,1
53047,b/b,27,27,1,4.33683803387681e-06,4.33683803387681e-06,0.999995663161966,0.999995663161966,,10,1,1
53068,+/+,1,1,1,1.60623630884326e-07,1.60623630884326e-07,0.999999839376369,0.999999839376369,,10,1,1
53384,+/+,1,1,1,1.60623630884326e-07,1.60623630884326e-07,0.999999839376369,0.999999839376369,SP_0050,10,1,1
54069,b/b,6,6,1,9.63741785305957e-07,9.63741785305957e-07,0.999999036258215,0.999999036258215,SP_0050,10,1,1
54876,b/b,28,28,1,4.49746166476113e-06,4.49746166476113e-06,0.999995502538335,0.999995502538335,SP_0051,10,1,1
55626,b/b,12,12,1,1.92748357061191e-06,1.92748357061191e-06,0.999998072516429,0.999998072516429,SP_0051,10,1,1
55927,b/b,1802,1802,1,0.000289443782853556,0.000289443782853556,0.999710556217146,0.999710556217146,,10,1,1
57793,b/b,273,273,1,4.38502512314211e-05,4.38502512314211e-05,0.999956149748769,0.999956149748769,SP_0054,10,1,1
57876,b/b,102,102,1,1.63836103502013e-05,1.63836103502013e-05,0.99998361638965,0.99998361638965,,10,1,1
59524,+/+,1,1,1,1.60623630884326e-07,1.60623630884326e-07,0.999999839376369,0.999999839376369,,10,1,1
59558,b/b,4968,4968,1,0.000797978198233333,0.000797978198233333,0.999202021801767,0.999202021801767,,10,1,1
59566,b/b,568,568,1,9.12342223422973e-05,9.12342223422973e-05,0.999908765777658,0.999908765777658,,10,1,1
59877,b/b,30,30,1,4.81870892652979e-06,4.81870892652979e-06,0.999995181291073,0.999995181291073,SP_0057,10,1,1
