position,strand,count_1,count_2,ratio,mt_freq_t1,mt_freq_t2,pop_freq_t1,pop_freq_t2,gene,D,W,nW
44,b/b,51,51,1,8.36008834810228e-06,8.36008834810228e-06,0.999991639911652,0.999991639911652,,10,1,1
1703,b/b,908,908,1,0.000148842357256409,0.000148842357256409,0.999851157642744,0.999851157642744,,10,1,1
2889,b/b,147,147,1,2.40967252386477e-05,2.40967252386477e-05,0.999975903274761,0.999975903274761,SP_0003,10,1,1
3159,-/-,1482,1482,1,0.000242934331997796,0.000242934331997796,0.999757065668002,0.999757065668002,,10,1,1
3212,b/b,1565,1565,1,0.00025653996597608,0.00025653996597608,0.999743460034024,0.999743460034024,SP_0004,10,1,1
5794,+/+,2,2,1,3.27846601886364e-07,3.27846601886364e-07,0.999999672153398,0.999999672153398,SP_0006,10,1,1
6075,b/b,2056,2056,1,0.000337026306739182,0.000337026306739182,0.999662973693261,0.999662973693261,SP_0006,10,1,1
6444,b/b,1398,1398,1,0.000229164774718568,0.000229164774718568,0.999770835225281,0.999770835225281,SP_0006,10,1,1
6467,+/+,1,1,1,1.63923300943182e-07,1.63923300943182e-07,0.999999836076699,0.999999836076699,SP_0006,10,1,1
7167,b/b,3883,3883,1,0.000636514177562375,0.000636514177562375,0.999363485822438,0.999363485822438,SP_0006,10,1,1
8026,-/-,4,4,1,6.55693203772728e-07,6.55693203772728e-07,0.999999344306796,0.999999344306796,SP_0006,10,1,1
8147,b/b,433,433,1,7.09787893083978e-05,7.09787893083978e-05,0.999929021210692,0.999929021210692,,10,1,1
8479,b/b,622,622,1,0.000101960293186659,0.000101960293186659,0.999898039706813,0.999898039706813,,10,1,1
8537,-/-,162,162,1,2.65555747527955e-05,2.65555747527955e-05,0.999973444425247,0.999973444425247,SP_0007,10,1,1
9635,-/-,7,7,1,1.14746310660227e-06,1.14746310660227e-06,0.999998852536893,0.999998852536893,SP_0010,10,1,1
10095,+/+,10,10,1,1.63923300943182e-06,1.63923300943182e-06,0.999998360766991,0.999998360766991,SP_0010,10,1,1
12248,b/b,11415,11415,1,0.00187118448026642,0.00187118448026642,0.998128815519734,0.998128815519734,SP_0012,10,1,1
12784,b/b,314,314,1,5.14719164961591e-05,5.14719164961591e-05,0.999948528083504,0.999948528083504,SP_0013,10,1,1
21591,-/-,3,3,1,4.91769902829546e-07,4.91769902829546e-07,0.999999508230097,0.999999508230097,SP_0017,10,1,1
23436,-/-,4,4,1,6.55693203772728e-07,6.55693203772728e-07,0.999999344306796,0.999999344306796,SP_0019,10,1,1
24156,b/b,1435,1435,1,0.000235229936853466,0.000235229936853466,0.999764770063147,0.999764770063147,,10,1,1
24234,-/-,664,664,1,0.000108845071826273,0.000108845071826273,0.999891154928174,0.999891154928174,,10,1,1
25155,b/b,2060,2060,1,0.000337681999942955,0.000337681999942955,0.999662318000057,0.999662318000057,SP_0021,10,1,1
25343,b/b,2992,2992,1,0.000490458516422,0.000490458516422,0.999509541483578,0.999509541483578,SP_0021,10,1,1
25664,b/b,25,25,1,4.09808252357955e-06,4.09808252357955e-06,0.999995901917476,0.999995901917476,SP_0022,10,1,1
25761,-/-,2,2,1,3.27846601886364e-07,3.27846601886364e-07,0.999999672153398,0.999999672153398,SP_0022,10,1,1
