position,strand,count_1,count_2,ratio,mt_freq_t1,mt_freq_t2,pop_freq_t1,pop_freq_t2,gene,D,W,nW
44,-/-,19,19,1,4.7491451538723e-06,4.7491451538723e-06,0.999995250854846,0.999995250854846,,10,1,1
971,+/+,1,1,1,2.49955008098542e-07,2.49955008098542e-07,0.999999750044992,0.999999750044992,SP_0001,10,1,1
1315,-/-,1,1,1,2.49955008098542e-07,2.49955008098542e-07,0.999999750044992,0.999999750044992,SP_0001,10,1,1
1703,-/-,2,2,1,4.99910016197085e-07,4.99910016197085e-07,0.999999500089984,0.999999500089984,,10,1,1
2889,b/b,69,69,1,1.72468955587994e-05,1.72468955587994e-05,0.999982753104441,0.999982753104441,SP_0003,10,1,1
3159,-/-,1715,1715,1,0.000428672838889,0.000428672838889,0.999571327161111,0.999571327161111,,10,1,1
3211,+/+,1,1,1,2.49955008098542e-07,2.49955008098542e-07,0.999999750044992,0.999999750044992,SP_0004,10,1,1
3212,b/b,1016,1016,1,0.000253954288228119,0.000253954288228119,0.999746045711772,0.999746045711772,SP_0004,10,1,1
4315,b/b,692,692,1,0.000172968865604191,0.000172968865604191,0.999827031134396,0.999827031134396,,10,1,1
4397,+/+,5,5,1,1.24977504049271e-06,1.24977504049271e-06,0.99999875022496,0.99999875022496,SP_0005,10,1,1
6075,b/b,1011,1011,1,0.000252704513187626,0.000252704513187626,0.999747295486812,0.999747295486812,SP_0006,10,1,1
6444,b/b,450,450,1,0.000112479753644344,0.000112479753644344,0.999887520246356,0.999887520246356,SP_0006,10,1,1
6467,+/+,2,2,1,4.99910016197085e-07,4.99910016197085e-07,0.999999500089984,0.999999500089984,SP_0006,10,1,1
6982,+/+,103,103,1,2.57453658341499e-05,2.57453658341499e-05,0.999974254634166,0.999974254634166,SP_0006,10,1,1
7167,b/b,2723,2723,1,0.000680627487052331,0.000680627487052331,0.999319372512948,0.999319372512948,SP_0006,10,1,1
8026,-/-,2,2,1,4.99910016197085e-07,4.99910016197085e-07,0.999999500089984,0.999999500089984,SP_0006,10,1,1
8147,b/b,24,24,1,5.99892019436501e-06,5.99892019436501e-06,0.999994001079806,0.999994001079806,,10,1,1
8537,-/-,579,579,1,0.000144723949689056,0.000144723949689056,0.999855276050311,0.999855276050311,SP_0007,10,1,1
8612,b/b,798,798,1,0.000199464096462637,0.000199464096462637,0.999800535903537,0.999800535903537,SP_0007,10,1,1
9118,b/b,395,395,1,9.87322281989242e-05,9.87322281989242e-05,0.999901267771801,0.999901267771801,,10,1,1
10095,+/+,3,3,1,7.49865024295627e-07,7.49865024295627e-07,0.999999250134976,0.999999250134976,SP_0010,10,1,1
12119,b/b,844,844,1,0.00021096202683517,0.00021096202683517,0.999789037973165,0.999789037973165,SP_0012,10,1,1
