position,strand,count_1,count_2,ratio,mt_freq_t1,mt_freq_t2,pop_freq_t1,pop_freq_t2,gene,D,W,nW
44,-/-,1,1,1,1.62484637077564e-07,1.62484637077564e-07,0.999999837515363,0.999999837515363,,10,1,1
1703,b/b,465,465,1,7.55553562410674e-05,7.55553562410674e-05,0.999924444643759,0.999924444643759,,10,1,1
2889,b/b,56,56,1,9.0991396763436e-06,9.0991396763436e-06,0.999990900860324,0.999990900860324,SP_0003,10,1,1
3159,-/-,1870,1870,1,0.000303846271335045,0.000303846271335045,0.999696153728665,0.999696153728665,,10,1,1
3212,b/b,1416,1416,1,0.000230078246101831,0.000230078246101831,0.999769921753898,0.999769921753898,SP_0004,10,1,1
4315,b/b,1091,1091,1,0.000177270739051623,0.000177270739051623,0.999822729260948,0.999822729260948,,10,1,1
4632,+/+,1,1,1,1.62484637077564e-07,1.62484637077564e-07,0.999999837515363,0.999999837515363,SP_0005,10,1,1
5103,+/+,2,2,1,3.24969274155129e-07,3.24969274155129e-07,0.999999675030726,0.999999675030726,SP_0006,10,1,1
6075,b/b,1341,1341,1,0.000217891898321014,0.000217891898321014,0.999782108101679,0.999782108101679,SP_0006,10,1,1
6444,b/b,1029,1029,1,0.000167196691552814,0.000167196691552814,0.999832803308447,0.999832803308447,SP_0006,10,1,1
6467,+/+,6,6,1,9.74907822465386e-07,9.74907822465386e-07,0.999999025092178,0.999999025092178,SP_0006,10,1,1
6982,b/b,393,393,1,6.38564623714828e-05,6.38564623714828e-05,0.999936143537628,0.999936143537628,SP_0006,10,1,1
7167,b/b,3255,3255,1,0.000528887493687472,0.000528887493687472,0.999471112506312,0.999471112506312,SP_0006,10,1,1
7626,-/-,1,1,1,1.62484637077564e-07,1.62484637077564e-07,0.999999837515363,0.999999837515363,SP_0006,10,1,1
7756,+/+,1,1,1,1.62484637077564e-07,1.62484637077564e-07,0.999999837515363,0.999999837515363,SP_0006,10,1,1
8026,b/b,17,17,1,2.76223883031859e-06,2.76223883031859e-06,0.99999723776117,0.99999723776117,SP_0006,10,1,1
8147,b/b,487,487,1,7.91300182567738e-05,7.91300182567738e-05,0.999920869981743,0.999920869981743,,10,1,1
8273,-/-,2,2,1,3.24969274155129e-07,3.24969274155129e-07,0.999999675030726,0.999999675030726,,10,1,1
8479,b/b,854,854,1,0.00013876188006424,0.00013876188006424,0.999861238119936,0.999861238119936,,10,1,1
