position,strand,count_1,count_2,ratio,mt_freq_t1,mt_freq_t2,pop_freq_t1,pop_freq_t2,gene,D,W,nW
44,-/-,56,56,1,9.33024191317943e-06,9.33024191317943e-06,0.999990669758087,0.999990669758087,,10,1,1
1703,b/b,1797,1797,1,0.000299400798535419,0.000299400798535419,0.999700599201465,0.999700599201465,,10,1,1
2137,-/-,1,1,1,1.66611462735347e-07,1.66611462735347e-07,0.999999833388537,0.999999833388537,SP_0002,10,1,1
2889,b/b,275,275,1,4.58181522522204e-05,4.58181522522204e-05,0.999954181847748,0.999954181847748,SP_0003,10,1,1
3156,+/+,1,1,1,1.66611462735347e-07,1.66611462735347e-07,0.999999833388537,0.999999833388537,,10,1,1
3159,-/-,1038,1038,1,0.00017294269831929,0.00017294269831929,0.999827057301681,0.999827057301681,,10,1,1
3212,b/b,38,38,1,6.33123558394319e-06,6.33123558394319e-06,0.999993668764416,0.999993668764416,SP_0004,10,1,1
4315,b/b,1541,1541,1,0.00025674826407517,0.00025674826407517,0.999743251735925,0.999743251735925,,10,1,1
5625,-/-,1,1,1,1.66611462735347e-07,1.66611462735347e-07,0.999999833388537,0.999999833388537,SP_0006,10,1,1
6075,-/-,3,3,1,4.99834388206041e-07,4.99834388206041e-07,0.999999500165612,0.999999500165612,SP_0006,10,1,1
6444,b/b,635,635,1,0.000105798278836945,0.000105798278836945,0.999894201721163,0.999894201721163,SP_0006,10,1,1
6467,b/b,151,151,1,2.51583308730374e-05,2.51583308730374e-05,0.999974841669127,0.999974841669127,SP_0006,10,1,1
6982,b/b,170,170,1,2.8323948665009e-05,2.8323948665009e-05,0.999971676051335,0.999971676051335,SP_0006,10,1,1
7167,b/b,3997,3997,1,0.000665946016553182,0.000665946016553182,0.999334053983447,0.999334053983447,SP_0006,10,1,1
8026,b/b,909,909,1,0.00015144981962643,0.00015144981962643,0.999848550180374,0.999848550180374,SP_0006,10,1,1
8147,b/b,48,48,1,7.99735021129666e-06,7.99735021129666e-06,0.999992002649789,0.999992002649789,,10,1,1
8612,b/b,1431,1431,1,0.000238421003174282,0.000238421003174282,0.999761578996826,0.999761578996826,SP_0007,10,1,1
9118,b/b,371,371,1,6.18128526748137e-05,6.18128526748137e-05,0.999938187147325,0.999938187147325,,10,1,1
10095,+/+,3,3,1,4.99834388206041e-07,4.99834388206041e-07,0.999999500165612,0.999999500165612,SP_0010,10,1,1
12119,b/b,2205,2205,1,0.00036737827533144,0.00036737827533144,0.999632621724669,0.999632621724669,SP_0012,10,1,1
