position,strand,count_1,count_2,ratio,mt_freq_t1,mt_freq_t2,pop_freq_t1,pop_freq_t2,gene,D,W,nW
1570,-/-,1,1,1,1.47381784702036e-07,1.47381784702036e-07,0.999999852618215,0.999999852618215,,10,1,1
1703,b/b,238,238,1,3.50768647590846e-05,3.50768647590846e-05,0.999964923135241,0.999964923135241,,10,1,1
2889,b/b,291,291,1,4.28880993482925e-05,4.28880993482925e-05,0.999957111900652,0.999957111900652,SP_0003,10,1,1
3159,-/-,2265,2265,1,0.000333819742350112,0.000333819742350112,0.99966618025765,0.99966618025765,,10,1,1
3212,+/+,26,26,1,3.83192640225294e-06,3.83192640225294e-06,0.999996168073598,0.999996168073598,SP_0004,10,1,1
4315,-/-,6,6,1,8.84290708212216e-07,8.84290708212216e-07,0.999999115709292,0.999999115709292,,10,1,1
5307,-/-,1,1,1,1.47381784702036e-07,1.47381784702036e-07,0.999999852618215,0.999999852618215,SP_0006,10,1,1
6075,+/+,17,17,1,2.50549033993461e-06,2.50549033993461e-06,0.99999749450966,0.99999749450966,SP_0006,10,1,1
6260,+/+,1,1,1,1.47381784702036e-07,1.47381784702036e-07,0.999999852618215,0.999999852618215,SP_0006,10,1,1
6443,-/-,1,1,1,1.47381784702036e-07,1.47381784702036e-07,0.999999852618215,0.999999852618215,SP_0006,10,1,1
6444,b/b,2515,2515,1,0.000370665188525621,0.000370665188525621,0.999629334811474,0.999629334811474,SP_0006,10,1,1
6467,b/b,69,69,1,1.01693431444405e-05,1.01693431444405e-05,0.999989830656856,0.999989830656856,SP_0006,10,1,1
6982,b/b,170,170,1,2.50549033993461e-05,2.50549033993461e-05,0.999974945096601,0.999974945096601,SP_0006,10,1,1
7167,b/b,3242,3242,1,0.000477811746004001,0.000477811746004001,0.999522188253996,0.999522188253996,SP_0006,10,1,1
8026,b/b,965,965,1,0.000142223422237465,0.000142223422237465,0.999857776577763,0.999857776577763,SP_0006,10,1,1
8147,-/-,6,6,1,8.84290708212216e-07,8.84290708212216e-07,0.999999115709292,0.999999115709292,,10,1,1
8479,b/b,525,525,1,7.73754369685689e-05,7.73754369685689e-05,0.999922624563031,0.999922624563031,,10,1,1
8537,b/b,185,185,1,2.72656301698767e-05,2.72656301698767e-05,0.99997273436983,0.99997273436983,SP_0007,10,1,1
8612,b/b,855,855,1,0.000126011425920241,0.000126011425920241,0.99987398857408,0.99987398857408,SP_0007,10,1,1
9118,b/b,388,388,1,5.718413246439e-05,5.718413246439e-05,0.999942815867536,0.999942815867536,,10,1,1
9635,-/-,30,30,1,4.42145354106108e-06,4.42145354106108e-06,0.999995578546459,0.999995578546459,SP_0010,10,1,1
10053,+/+,1,1,1,1.47381784702036e-07,1.47381784702036e-07,0.999999852618215,0.999999852618215,SP_0010,10,1,1
10242,-/-,2,2,1,2.94763569404072e-07,2.94763569404072e-07,0.999999705236431,0.999999705236431,SP_0010,10,1,1
11612,-/-,1,1,1,1.47381784702036e-07,1.47381784702036e-07,0.999999852618215,0.999999852618215,SP_0011,10,1,1
12014,-/-,1,1,1,1.47381784702036e-07,1.47381784702036e-07,0.999999852618215,0.999999852618215,SP_0012,10,1,1
12119,-/-,11,11,1,1.6211996317224e-06,1.6211996317224e-06,0.999998378800368,0.999998378800368,SP_0012,10,1,1
12247,-/-,2,2,1,2.94763569404072e-07,2.94763569404072e-07,0.999999705236431,0.999999705236431,SP_0012,10,1,1
12248,b/b,17768,17768,1,0.00261867955058578,0.00261867955058578,0.997381320449414,0.997381320449414,SP_0012,10,1,1
12249,+/+,1,1,1,1.47381784702036e-07,1.47381784702036e-07,0.999999852618215,0.999999852618215,SP_0012,10,1,1
12414,-/-,1,1,1,1.47381784702036e-07,1.47381784702036e-07,0.999999852618215,0.999999852618215,SP_0013,10,1,1
12784,b/b,179,179,1,2.63813394616644e-05,2.63813394616644e-05,0.999973618660538,0.999973618660538,SP_0013,10,1,1
21333,b/b,1129,1129,1,0.000166394034928599,0.000166394034928599,0.999833605965071,0.999833605965071,SP_0017,10,1,1
24234,-/-,479,479,1,7.05958748722753e-05,7.05958748722753e-05,0.999929404125128,0.999929404125128,,10,1,1
24804,-/-,1,1,1,1.47381784702036e-07,1.47381784702036e-07,0.999999852618215,0.999999852618215,,10,1,1
24941,+/+,1,1,1,1.47381784702036e-07,1.47381784702036e-07,0.999999852618215,0.999999852618215,,10,1,1
25343,b/b,2607,2607,1,0.000384224312718208,0.000384224312718208,0.999615775687282,0.999615775687282,SP_0021,10,1,1
25664,b/b,2157,2157,1,0.000317902509602292,0.000317902509602292,0.999682097490398,0.999682097490398,SP_0022,10,1,1
25755,-/-,1,1,1,1.47381784702036e-07,1.47381784702036e-07,0.999999852618215,0.999999852618215,SP_0022,10,1,1
25761,b/b,3110,3110,1,0.000458357350423332,0.000458357350423332,0.999541642649577,0.999541642649577,SP_0022,10,1,1
25809,b/b,5766,5766,1,0.00084980337059194,0.00084980337059194,0.999150196629408,0.999150196629408,SP_0022,10,1,1
26929,-/-,1,1,1,1.47381784702036e-07,1.47381784702036e-07,0.999999852618215,0.999999852618215,SP_0023,10,1,1
26938,b/b,618,618,1,9.10819429458583e-05,9.10819429458583e-05,0.999908918057054,0.999908918057054,SP_0023,10,1,1
27210,b/b,226,226,1,3.33082833426601e-05,3.33082833426601e-05,0.999966691716657,0.999966691716657,,10,1,1
27942,b/b,1476,1476,1,0.000217535514220205,0.000217535514220205,0.99978246448578,0.99978246448578,SP_0025,10,1,1
