position,strand,count_1,count_2,ratio,mt_freq_t1,mt_freq_t2,pop_freq_t1,pop_freq_t2,gene,D,W,nW
44,-/-,46,46,1,1.15601067751775e-05,1.15601067751775e-05,0.999988439893225,0.999988439893225,,10,1,1
1703,b/b,906,906,1,0.000227683842137192,0.000227683842137192,0.999772316157863,0.999772316157863,,10,1,1
2200,+/+,5,5,1,1.25653334512799e-06,1.25653334512799e-06,0.999998743466655,0.999998743466655,SP_0002,10,1,1
2889,b/b,199,199,1,5.00100271360941e-05,5.00100271360941e-05,0.999949989972864,0.999949989972864,SP_0003,10,1,1
3156,+/+,1,1,1,2.51306669025599e-07,2.51306669025599e-07,0.999999748693331,0.999999748693331,,10,1,1
3159,-/-,2568,2568,1,0.000645355526057737,0.000645355526057737,0.999354644473942,0.999354644473942,,10,1,1
3212,b/b,1271,1271,1,0.000319410776331536,0.000319410776331536,0.999680589223668,0.999680589223668,SP_0004,10,1,1
3644,-/-,1,1,1,2.51306669025599e-07,2.51306669025599e-07,0.999999748693331,0.999999748693331,SP_0004,10,1,1
4315,b/b,754,754,1,0.000189485228445301,0.000189485228445301,0.999810514771555,0.999810514771555,,10,1,1
6075,b/b,2137,2137,1,0.000537042351707704,0.000537042351707704,0.999462957648292,0.999462957648292,SP_0006,10,1,1
6444,b/b,266,266,1,6.68475739608092e-05,6.68475739608092e-05,0.999933152426039,0.999933152426039,SP_0006,10,1,1
6982,b/b,100,100,1,2.51306669025599e-05,2.51306669025599e-05,0.999974869333097,0.999974869333097,SP_0006,10,1,1
7023,+/+,3,3,1,7.53920007076796e-07,7.53920007076796e-07,0.999999246079993,0.999999246079993,SP_0006,10,1,1
7167,b/b,2861,2861,1,0.000718988380082238,0.000718988380082238,0.999281011619918,0.999281011619918,SP_0006,10,1,1
8026,b/b,811,811,1,0.00020380970857976,0.00020380970857976,0.99979619029142,0.99979619029142,SP_0006,10,1,1
8147,b/b,20,20,1,5.02613338051197e-06,5.02613338051197e-06,0.99999497386662,0.99999497386662,,10,1,1
8474,+/+,1,1,1,2.51306669025599e-07,2.51306669025599e-07,0.999999748693331,0.999999748693331,,10,1,1
8479,b/b,352,352,1,8.84599474970107e-05,8.84599474970107e-05,0.999911540052503,0.999911540052503,,10,1,1
8537,b/b,865,865,1,0.000217380268707143,0.000217380268707143,0.999782619731293,0.999782619731293,SP_0007,10,1,1
8612,b/b,3,3,1,7.53920007076796e-07,7.53920007076796e-07,0.999999246079993,0.999999246079993,SP_0007,10,1,1
9118,b/b,15,15,1,3.76960003538398e-06,3.76960003538398e-06,0.999996230399965,0.999996230399965,,10,1,1
9635,b/b,12,12,1,3.01568002830718e-06,3.01568002830718e-06,0.999996984319972,0.999996984319972,SP_0010,10,1,1
12119,b/b,928,928,1,0.000233212588855756,0.000233212588855756,0.999766787411144,0.999766787411144,SP_0012,10,1,1
12247,-/-,1,1,1,2.51306669025599e-07,2.51306669025599e-07,0.999999748693331,0.999999748693331,SP_0012,10,1,1
12248,b/b,6779,6779,1,0.00170360790932453,0.00170360790932453,0.998296392090675,0.998296392090675,SP_0012,10,1,1
12784,+/+,1,1,1,2.51306669025599e-07,2.51306669025599e-07,0.999999748693331,0.999999748693331,SP_0013,10,1,1
21333,b/b,723,723,1,0.000181694721705508,0.000181694721705508,0.999818305278295,0.999818305278295,SP_0017,10,1,1
21454,-/-,1,1,1,2.51306669025599e-07,2.51306669025599e-07,0.999999748693331,0.999999748693331,SP_0017,10,1,1
21591,-/-,90,90,1,2.26176002123039e-05,2.26176002123039e-05,0.999977382399788,0.999977382399788,SP_0017,10,1,1
23157,+/+,1,1,1,2.51306669025599e-07,2.51306669025599e-07,0.999999748693331,0.999999748693331,SP_0019,10,1,1
24156,b/b,3,3,1,7.53920007076796e-07,7.53920007076796e-07,0.999999246079993,0.999999246079993,,10,1,1
24234,-/-,411,411,1,0.000103287040969521,0.000103287040969521,0.99989671295903,0.99989671295903,,10,1,1
25155,b/b,2,2,1,5.02613338051197e-07,5.02613338051197e-07,0.999999497386662,0.999999497386662,SP_0021,10,1,1
25343,b/b,1758,1758,1,0.000441797124147002,0.000441797124147002,0.999558202875853,0.999558202875853,SP_0021,10,1,1
25664,b/b,447,447,1,0.000112334081054443,0.000112334081054443,0.999887665918946,0.999887665918946,SP_0022,10,1,1
25761,b/b,6,6,1,1.50784001415359e-06,1.50784001415359e-06,0.999998492159986,0.999998492159986,SP_0022,10,1,1
25809,b/b,1667,1667,1,0.000418928217265673,0.000418928217265673,0.999581071782734,0.999581071782734,SP_0022,10,1,1
26929,+/+,10,10,1,2.51306669025599e-06,2.51306669025599e-06,0.99999748693331,0.99999748693331,SP_0023,10,1,1
