position,strand,count_1,count_2,ratio,mt_freq_t1,mt_freq_t2,pop_freq_t1,pop_freq_t2,gene,D,W,nW
44,b/b,26,26,1,5.02533639311892e-06,5.02533639311892e-06,0.999994974663607,0.999994974663607,,10,1,1
1687,+/+,4,4,1,7.7312867586445e-07,7.7312867586445e-07,0.999999226871324,0.999999226871324,,10,1,1
1703,b/b,1490,1490,1,0.000287990431759507,0.000287990431759507,0.99971200956824,0.99971200956824,,10,1,1
2356,-/-,1,1,1,1.93282168966112e-07,1.93282168966112e-07,0.999999806717831,0.999999806717831,SP_0002,10,1,1
2889,+/+,1,1,1,1.93282168966112e-07,1.93282168966112e-07,0.999999806717831,0.999999806717831,SP_0003,10,1,1
2920,+/+,5,5,1,9.66410844830562e-07,9.66410844830562e-07,0.999999033589155,0.999999033589155,SP_0003,10,1,1
3159,-/-,2302,2302,1,0.000444935552959991,0.000444935552959991,0.99955506444704,0.99955506444704,,10,1,1
3590,-/-,3,3,1,5.79846506898337e-07,5.79846506898337e-07,0.999999420153493,0.999999420153493,SP_0004,10,1,1
4315,b/b,1212,1212,1,0.000234257988786928,0.000234257988786928,0.999765742011213,0.999765742011213,,10,1,1
4316,+/+,1,1,1,1.93282168966112e-07,1.93282168966112e-07,0.999999806717831,0.999999806717831,,10,1,1
5012,+/+,5,5,1,9.66410844830562e-07,9.66410844830562e-07,0.999999033589155,0.999999033589155,SP_0006,10,1,1
6075,b/b,2514,2514,1,0.000485911372780807,0.000485911372780807,0.999514088627219,0.999514088627219,SP_0006,10,1,1
6444,b/b,18,18,1,3.47907904139002e-06,3.47907904139002e-06,0.999996520920959,0.999996520920959,SP_0006,10,1,1
6982,b/b,105,105,1,2.02946277414418e-05,2.02946277414418e-05,0.999979705372259,0.999979705372259,SP_0006,10,1,1
7167,b/b,2114,2114,1,0.000408598505194362,0.000408598505194362,0.999591401494806,0.999591401494806,SP_0006,10,1,1
8026,b/b,2466,2466,1,0.000476633828670433,0.000476633828670433,0.99952336617133,0.99952336617133,SP_0006,10,1,1
8147,b/b,390,390,1,7.53800458967838e-05,7.53800458967838e-05,0.999924619954103,0.999924619954103,,10,1,1
8479,-/-,2,2,1,3.86564337932225e-07,3.86564337932225e-07,0.999999613435662,0.999999613435662,,10,1,1
8529,+/+,4,4,1,7.7312867586445e-07,7.7312867586445e-07,0.999999226871324,0.999999226871324,SP_0007,10,1,1
8537,b/b,560,560,1,0.000108238014621023,0.000108238014621023,0.999891761985379,0.999891761985379,SP_0007,10,1,1
8612,b/b,2,2,1,3.86564337932225e-07,3.86564337932225e-07,0.999999613435662,0.999999613435662,SP_0007,10,1,1
9118,b/b,355,355,1,6.86151699829699e-05,6.86151699829699e-05,0.999931384830017,0.999931384830017,,10,1,1
10242,-/-,1,1,1,1.93282168966112e-07,1.93282168966112e-07,0.999999806717831,0.999999806717831,SP_0010,10,1,1
12248,b/b,9420,9420,1,0.00182071803166078,0.00182071803166078,0.998179281968339,0.998179281968339,SP_0012,10,1,1
12784,b/b,210,210,1,4.05892554828836e-05,4.05892554828836e-05,0.999959410744517,0.999959410744517,SP_0013,10,1,1
21333,b/b,908,908,1,0.00017550020942123,0.00017550020942123,0.999824499790579,0.999824499790579,SP_0017,10,1,1
21591,-/-,58,58,1,1.12103658000345e-05,1.12103658000345e-05,0.9999887896342,0.9999887896342,SP_0017,10,1,1
24156,b/b,1964,1964,1,0.000379606179849445,0.000379606179849445,0.999620393820151,0.999620393820151,,10,1,1
24321,+/+,2,2,1,3.86564337932225e-07,3.86564337932225e-07,0.999999613435662,0.999999613435662,SP_0020,10,1,1
24748,-/-,3,3,1,5.79846506898337e-07,5.79846506898337e-07,0.999999420153493,0.999999420153493,,10,1,1
25155,b/b,4,4,1,7.7312867586445e-07,7.7312867586445e-07,0.999999226871324,0.999999226871324,SP_0021,10,1,1
25343,b/b,2548,2548,1,0.000492482966525654,0.000492482966525654,0.999507517033474,0.999507517033474,SP_0021,10,1,1
25664,b/b,2200,2200,1,0.000425220771725447,0.000425220771725447,0.999574779228275,0.999574779228275,SP_0022,10,1,1
25761,b/b,5,5,1,9.66410844830562e-07,9.66410844830562e-07,0.999999033589155,0.999999033589155,SP_0022,10,1,1
25809,-/-,46,46,1,8.89097977244117e-06,8.89097977244117e-06,0.999991109020228,0.999991109020228,SP_0022,10,1,1
26938,+/+,4,4,1,7.7312867586445e-07,7.7312867586445e-07,0.999999226871324,0.999999226871324,SP_0023,10,1,1
27199,-/-,1,1,1,1.93282168966112e-07,1.93282168966112e-07,0.999999806717831,0.999999806717831,,10,1,1
27210,b/b,184,184,1,3.55639190897647e-05,3.55639190897647e-05,0.99996443608091,0.99996443608091,,10,1,1
27753,+/+,1,1,1,1.93282168966112e-07,1.93282168966112e-07,0.999999806717831,0.999999806717831,SP_0024,10,1,1
27942,b/b,838,838,1,0.000161970457593602,0.000161970457593602,0.999838029542406,0.999838029542406,SP_0025,10,1,1
28173,b/b,823,823,1,0.000159071225059111,0.000159071225059111,0.999840928774941,0.999840928774941,SP_0026,10,1,1
28374,b/b,4,4,1,7.7312867586445e-07,7.7312867586445e-07,0.999999226871324,0.999999226871324,SP_0026,10,1,1
28807,b/b,277,277,1,5.35391608036131e-05,5.35391608036131e-05,0.999946460839196,0.999946460839196,,10,1,1
28839,b/b,679,679,1,0.00013123859272799,0.00013123859272799,0.999868761407272,0.999868761407272,,10,1,1
29909,+/+,3,3,1,5.79846506898337e-07,5.79846506898337e-07,0.999999420153493,0.999999420153493,,10,1,1
30875,+/+,1,1,1,1.93282168966112e-07,1.93282168966112e-07,0.999999806717831,0.999999806717831,,10,1,1
31104,+/+,1,1,1,1.93282168966112e-07,1.93282168966112e-07,0.999999806717831,0.999999806717831,SP_0031,10,1,1
31129,b/b,683,683,1,0.000132011721403855,0.000132011721403855,0.999867988278596,0.999867988278596,SP_0031,10,1,1
31185,-/-,2,2,1,3.86564337932225e-07,3.86564337932225e-07,0.999999613435662,0.999999613435662,SP_0031,10,1,1
31379,-/-,1,1,1,1.93282168966112e-07,1.93282168966112e-07,0.999999806717831,0.999999806717831,,10,1,1
31380,b/b,5,5,1,9.66410844830562e-07,9.66410844830562e-07,0.999999033589155,0.999999033589155,,10,1,1
31385,b/b,9,9,1,1.73953952069501e-06,1.73953952069501e-06,0.999998260460479,0.999998260460479,,10,1,1
31399,+/+,5,5,1,9.66410844830562e-07,9.66410844830562e-07,0.999999033589155,0.999999033589155,,10,1,1
34395,b/b,169,169,1,3.2664686555273e-05,3.2664686555273e-05,0.999967335313445,0.999967335313445,SP_0033,10,1,1
36381,b/b,1181,1181,1,0.000228266241548979,0.000228266241548979,0.999771733758451,0.999771733758451,SP_0035,10,1,1
37070,b/b,395,395,1,7.63464567416144e-05,7.63464567416144e-05,0.999923653543258,0.999923653543258,SP_0035,10,1,1
37902,+/+,1,1,1,1.93282168966112e-07,1.93282168966112e-07,0.999999806717831,0.999999806717831,SP_0036,10,1,1
40312,b/b,2729,2729,1,0.000527467039108521,0.000527467039108521,0.999472532960891,0.999472532960891,,10,1,1
40376,b/b,720,720,1,0.000139163161655601,0.000139163161655601,0.999860836838344,0.999860836838344,,10,1,1
40414,b/b,422,422,1,8.15650753036994e-05,8.15650753036994e-05,0.999918434924696,0.999918434924696,,10,1,1
41496,b/b,327,327,1,6.32032692519188e-05,6.32032692519188e-05,0.999936796730748,0.999936796730748,SP_0042,10,1,1
41630,b/b,241,241,1,4.65810027208331e-05,4.65810027208331e-05,0.999953418997279,0.999953418997279,SP_0042,10,1,1
42966,-/-,12,12,1,2.31938602759335e-06,2.31938602759335e-06,0.999997680613972,0.999997680613972,,10,1,1
43721,+/+,20,20,1,3.86564337932225e-06,3.86564337932225e-06,0.999996134356621,0.999996134356621,SP_0043,10,1,1
43874,b/b,1118,1118,1,0.000216089464904114,0.000216089464904114,0.999783910535096,0.999783910535096,SP_0043,10,1,1
44165,+/+,1,1,1,1.93282168966112e-07,1.93282168966112e-07,0.999999806717831,0.999999806717831,SP_0043,10,1,1
44538,b/b,2799,2799,1,0.000540996790936149,0.000540996790936149,0.999459003209064,0.999459003209064,SP_0044,10,1,1
45024,b/b,3176,3176,1,0.000613864168636373,0.000613864168636373,0.999386135831364,0.999386135831364,SP_0044,10,1,1
45294,b/b,2472,2472,1,0.00047779352168423,0.00047779352168423,0.999522206478316,0.999522206478316,,10,1,1
45530,b/b,1117,1117,1,0.000215896182735148,0.000215896182735148,0.999784103817265,0.999784103817265,SP_0045,10,1,1
45532,b/b,1635,1635,1,0.000316016346259594,0.000316016346259594,0.99968398365374,0.99968398365374,SP_0045,10,1,1
46367,+/+,1,1,1,1.93282168966112e-07,1.93282168966112e-07,0.999999806717831,0.999999806717831,SP_0045,10,1,1
46368,b/b,1698,1698,1,0.000328193122904459,0.000328193122904459,0.999671806877096,0.999671806877096,SP_0045,10,1,1
46422,b/b,2107,2107,1,0.000407245530011599,0.000407245530011599,0.999592754469988,0.999592754469988,SP_0045,10,1,1
46633,+/+,1,1,1,1.93282168966112e-07,1.93282168966112e-07,0.999999806717831,0.999999806717831,SP_0045,10,1,1
46652,b/b,806,806,1,0.000155785428186687,0.000155785428186687,0.999844214571813,0.999844214571813,SP_0045,10,1,1
47739,b/b,1330,1330,1,0.00025706528472493,0.00025706528472493,0.999742934715275,0.999742934715275,SP_0045,10,1,1
48095,b/b,5,5,1,9.66410844830562e-07,9.66410844830562e-07,0.999999033589155,0.999999033589155,SP_0045,10,1,1
48330,-/-,1,1,1,1.93282168966112e-07,1.93282168966112e-07,0.999999806717831,0.999999806717831,SP_0045,10,1,1
48501,b/b,1318,1318,1,0.000254745898697336,0.000254745898697336,0.999745254101303,0.999745254101303,SP_0045,10,1,1
48708,b/b,4,4,1,7.7312867586445e-07,7.7312867586445e-07,0.999999226871324,0.999999226871324,SP_0045,10,1,1
48714,b/b,17,17,1,3.28579687242391e-06,3.28579687242391e-06,0.999996714203128,0.999996714203128,SP_0045,10,1,1
49048,b/b,226,226,1,4.36817701863414e-05,4.36817701863414e-05,0.999956318229814,0.999956318229814,,10,1,1
49739,b/b,15,15,1,2.89923253449169e-06,2.89923253449169e-06,0.999997100767466,0.999997100767466,SP_0046,10,1,1
49943,b/b,1364,1364,1,0.000263636878469777,0.000263636878469777,0.99973636312153,0.99973636312153,SP_0046,10,1,1
49986,b/b,45,45,1,8.69769760347506e-06,8.69769760347506e-06,0.999991302302397,0.999991302302397,SP_0046,10,1,1
50400,b/b,1972,1972,1,0.000381152437201174,0.000381152437201174,0.999618847562799,0.999618847562799,SP_0046,10,1,1
50401,-/-,1,1,1,1.93282168966112e-07,1.93282168966112e-07,0.999999806717831,0.999999806717831,SP_0046,10,1,1
50787,b/b,717,717,1,0.000138583315148703,0.000138583315148703,0.999861416684851,0.999861416684851,,10,1,1
50837,b/b,151,151,1,2.9185607513883e-05,2.9185607513883e-05,0.999970814392486,0.999970814392486,,10,1,1
51049,b/b,4609,4609,1,0.000890837516764812,0.000890837516764812,0.999109162483235,0.999109162483235,SP_0047,10,1,1
51050,+/+,1,1,1,1.93282168966112e-07,1.93282168966112e-07,0.999999806717831,0.999999806717831,SP_0047,10,1,1
51106,b/b,151,151,1,2.9185607513883e-05,2.9185607513883e-05,0.999970814392486,0.999970814392486,SP_0047,10,1,1
51107,-/-,2,2,1,3.86564337932225e-07,3.86564337932225e-07,0.999999613435662,0.999999613435662,SP_0047,10,1,1
51206,b/b,2949,2949,1,0.000569989116281066,0.000569989116281066,0.999430010883719,0.999430010883719,SP_0047,10,1,1
51569,b/b,37,37,1,7.15144025174616e-06,7.15144025174616e-06,0.999992848559748,0.999992848559748,SP_0047,10,1,1
51796,+/+,2,2,1,3.86564337932225e-07,3.86564337932225e-07,0.999999613435662,0.999999613435662,SP_0047,10,1,1
52150,+/+,2,2,1,3.86564337932225e-07,3.86564337932225e-07,0.999999613435662,0.999999613435662,SP_0048,10,1,1
